wavelength[nm],wavelength_err[nm],QE,QE_err
1061.6237591789709,2.8683635806396133e-07,0.46771032551545993,0.03429764391189304
1062.630858341434,2.87117016441532e-07,0.45794727919538075,0.020062527816667647
1063.5974169958188,3.424766188919887e-07,0.43804523305937776,0.04085945453851362
1064.6253123053511,2.9093611672082284e-07,0.4477202894970813,0.011218860344132301
1065.605090871879,3.145822481734289e-07,0.4281158914306716,0.013481745556542349
1066.634143709509,3.250748535801767e-07,0.4164099774544785,0.006003097260788461
1067.613998935035,4.309412382849515e-07,0.40691958544590684,0.010297122026800842
1068.643356794447,3.507760730255416e-07,0.3864840200224662,0.031441319251111245
1069.677948248979,3.456563391207408e-07,0.35737087895069,0.04804226142590396
1070.6228713620844,4.24172136803622e-07,0.38725572773027167,0.01601322051599623
1071.635223157255,4.418039606372166e-07,0.3827513811908867,0.010083826364970924
1072.655880889767,5.00578237528909e-07,0.3802506298222224,0.006163957347810467
1073.663411758392,4.749605290038896e-07,0.3772914919105595,0.014922006243104878
1074.6238419993583,5.39322384584946e-07,0.3582984876848889,0.012916612320227424
1075.6686639254824,5.718845679506919e-07,0.3616020614974798,0.0151187105933083
1076.6895926403786,5.46320941742497e-07,0.35018982658723924,0.01743526531799181
1077.632894533948,5.525159886112042e-07,0.34364809612288805,0.028833869032365483
1078.6964128873249,5.440508456708208e-07,0.34577037531149574,0.024909908486560915
1079.6814922010296,6.050819793907569e-07,0.3425119089309468,0.018474940848729377
1080.677697686567,5.299020009984227e-07,0.3520805369110742,0.026249653979194616
1081.693500039043,6.33696289793647e-07,0.344591307132797,0.024703673004639253
1082.7050749709604,5.737537492030233e-07,0.34518358513034303,0.017001443514385803
1083.6993915830406,6.086221281188406e-07,0.3383288095339087,0.021569923811857173
1084.7243043898015,6.655671423490602e-07,0.3347636714265394,0.014593782445728804
1085.7447609241565,6.327683235144625e-07,0.32983727831341825,0.015910201719142612
1086.7363055861802,6.105699582763947e-07,0.3293979809733685,0.012928996985276496
1087.745478064027,6.272825648959363e-07,0.32800438984208863,0.01791881489563909
1088.7397873429395,7.310083608489861e-07,0.3200355519097491,0.0027256385008402914
1089.7558741907485,6.412832784440819e-07,0.3170015569361652,0.01367650227208933
1090.7488240595842,6.40012595282425e-07,0.303096814459751,0.010106029346178155
1091.7669413044298,6.449084929442784e-07,0.29491093297666177,0.007978636609658588
1092.766391153497,6.369635911213879e-07,0.28834814590274943,0.007668543208442325
1093.7540185531702,6.85786702658196e-07,0.27608735110646665,0.009816375848443314
1094.7484663969396,6.181028137714997e-07,0.2736387430190728,0.016333992391473748
1095.7703956258358,6.234501241133829e-07,0.25097727726439156,0.014283191692783625
1096.7898725287132,6.057447069559704e-07,0.24673099378321425,0.01607730423408001
