,Wavelength,Throughput
740,940,1.53111e-08
741,941,7.49315e-08
742,942,2.61674e-08
743,943,1.67738e-08
744,944,3.17062e-08
745,945,2.02016e-08
746,946,3.90353e-08
747,947,9.41801e-09
748,948,4.9347e-08
749,949,6.12724e-08
750,950,2.03721e-08
751,951,6.63893e-08
752,952,1.93188e-08
753,953,2.01169e-08
754,954,7.48594e-08
755,955,6.92631e-08
756,956,5.99103e-08
757,957,8.67838e-08
758,958,5.18012e-08
759,959,1.16168e-07
760,960,7.5913e-08
761,961,2.48043e-07
762,962,2.19618e-07
763,963,3.18638e-07
764,964,4.0858e-07
765,965,5.31122e-07
766,966,7.27168e-07
767,967,1.11932e-06
768,968,1.55946e-06
769,969,2.2571e-06
770,970,3.62475e-06
771,971,5.63261e-06
772,972,9.22313e-06
773,973,1.54984e-05
774,974,2.72141e-05
775,975,4.63752e-05
776,976,7.38291e-05
777,977,0.000105645
778,978,0.0001296
779,979,0.000139347
780,980,0.000136041
781,981,0.000127514
782,982,0.000120435
783,983,0.000117129
784,984,0.000119126
785,985,0.00012533
786,986,0.000136957
787,987,0.000153338
788,988,0.000175546
789,989,0.000203363
790,990,0.000236158
791,991,0.000271527
792,992,0.000304231
793,993,0.000331491
794,994,0.000346682
795,995,0.000350026
796,996,0.000341785
797,997,0.000326755
798,998,0.0003077
799,999,0.00028889
800,1000,0.000273066
801,1001,0.000260285
802,1002,0.000250645
803,1003,0.000245168
804,1004,0.000242792
805,1005,0.0002441
806,1006,0.000248542
807,1007,0.000257039
808,1008,0.000268565
809,1009,0.000284275
810,1010,0.000304093
811,1011,0.000329034
812,1012,0.000357925
813,1013,0.00039298
814,1014,0.000432509
815,1015,0.000479212
816,1016,0.000528831
817,1017,0.000583243
818,1018,0.000638645
819,1019,0.000692729
820,1020,0.000740911
821,1021,0.000784255
822,1022,0.000815318
823,1023,0.000836064
824,1024,0.00084714
825,1025,0.000847166
826,1026,0.000840628
827,1027,0.000828586
828,1028,0.00081399
829,1029,0.000799793
830,1030,0.000786401
831,1031,0.000776635
832,1032,0.000768816
833,1033,0.000766694
834,1034,0.000765636
835,1035,0.000771118
836,1036,0.000780796
837,1037,0.000794992
838,1038,0.000814919
839,1039,0.000839459
840,1040,0.000870585
841,1041,0.000903955
842,1042,0.000943368
843,1043,0.000990032
844,1044,0.00103838
845,1045,0.00109174
846,1046,0.00114946
847,1047,0.00120467
848,1048,0.00126544
849,1049,0.00132243
850,1050,0.00137703
851,1051,0.00142747
852,1052,0.00146698
853,1053,0.00150191
854,1054,0.00152973
855,1055,0.00154384
856,1056,0.00155196
857,1057,0.00154947
858,1058,0.00154438
859,1059,0.0015318
860,1060,0.00151169
861,1061,0.00149608
862,1062,0.00147884
863,1063,0.00145802
864,1064,0.00144248
865,1065,0.00143175
866,1066,0.00141938
867,1067,0.00141128
868,1068,0.00141264
869,1069,0.00141266
870,1070,0.0014164
871,1071,0.00143112
872,1072,0.00144631
873,1073,0.00146424
874,1074,0.00149395
875,1075,0.00152336
876,1076,0.00155737
877,1077,0.00160026
878,1078,0.00164555
879,1079,0.0016912
880,1080,0.00174391
881,1081,0.00179895
882,1082,0.00185608
883,1083,0.0019088
884,1084,0.00196596
885,1085,0.00201978
886,1086,0.00206387
887,1087,0.00210821
888,1088,0.00214454
889,1089,0.00216964
890,1090,0.0021855
891,1091,0.00219143
892,1092,0.00218906
893,1093,0.00217291
894,1094,0.00214763
895,1095,0.0021195
896,1096,0.00208307
897,1097,0.00204114
898,1098,0.00199454
899,1099,0.00195264
900,1100,0.00190047
901,1101,0.00185573
902,1102,0.00180921
903,1103,0.00177046
904,1104,0.00172709
905,1105,0.00169135
906,1106,0.00165295
907,1107,0.00162848
908,1108,0.00159921
909,1109,0.0015782
910,1110,0.00155501
911,1111,0.00154455
912,1112,0.00153007
913,1113,0.00152188
914,1114,0.00151291
915,1115,0.00151328
916,1116,0.00151311
917,1117,0.00151786
918,1118,0.00151741
919,1119,0.00152286
920,1120,0.00153277
921,1121,0.00153898
922,1122,0.00155118
923,1123,0.00155884
924,1124,0.00156306
925,1125,0.00157289
926,1126,0.00157514
927,1127,0.00158089
928,1128,0.00158019
929,1129,0.00157296
930,1130,0.00156551
931,1131,0.00155498
932,1132,0.00154372
933,1133,0.00152399
934,1134,0.00150255
935,1135,0.00147177
936,1136,0.00144002
937,1137,0.00141351
938,1138,0.00137789
939,1139,0.00134122
940,1140,0.00130531
941,1141,0.00126694
942,1142,0.00122939
943,1143,0.0011947
944,1144,0.0011546
945,1145,0.00112291
946,1146,0.00109034
947,1147,0.00105483
948,1148,0.00102559
949,1149,0.000998924
950,1150,0.00097013
951,1151,0.00094646
952,1152,0.00092456
953,1153,0.000901393
954,1154,0.000880957
955,1155,0.000863683
956,1156,0.000847935
957,1157,0.000831878
958,1158,0.000817868
959,1159,0.000806465
960,1160,0.000795695
961,1161,0.000783577
962,1162,0.000773612
963,1163,0.000764973
964,1164,0.000756261
965,1165,0.000747557
966,1166,0.000739651
967,1167,0.000732358
968,1168,0.000723149
969,1169,0.000713455
970,1170,0.00070439
971,1171,0.000695025
972,1172,0.000682597
973,1173,0.000670641
974,1174,0.000658193
975,1175,0.000645517
976,1176,0.000631156
977,1177,0.000615207
978,1178,0.000597341
979,1179,0.000580475
980,1180,0.000562537
981,1181,0.000544132
982,1182,0.000524322
983,1183,0.000504808
984,1184,0.000486074
985,1185,0.0004672
986,1186,0.000448768
987,1187,0.000430794
988,1188,0.000412574
989,1189,0.000395374
990,1190,0.000379018
991,1191,0.000363155
992,1192,0.000348427
993,1193,0.000334572
994,1194,0.000320516
995,1195,0.000308005
996,1196,0.000296078
997,1197,0.000284845
998,1198,0.000274359
999,1199,0.000264773
1000,1200,0.000255562
1001,1201,0.000247587
1002,1202,0.000239733
1003,1203,0.000232844
1004,1204,0.000226228
1005,1205,0.000220317
1006,1206,0.000214954
1007,1207,0.000209751
1008,1208,0.000205308
1009,1209,0.000201192
1010,1210,0.000197185
1011,1211,0.000193693
1012,1212,0.000190217
1013,1213,0.000186972
1014,1214,0.000184162
1015,1215,0.000181298
1016,1216,0.000179054
1017,1217,0.000176694
1018,1218,0.000174627
1019,1219,0.000172368
1020,1220,0.00017014
1021,1221,0.000168167
1022,1222,0.000165801
1023,1223,0.00016343
1024,1224,0.00016118
1025,1225,0.00015854
1026,1226,0.000156057
1027,1227,0.000153477
1028,1228,0.00015046
1029,1229,0.000147416
1030,1230,0.000144182
1031,1231,0.000140861
1032,1232,0.00013737
1033,1233,0.000133838
1034,1234,0.000130124
1035,1235,0.00012627
1036,1236,0.000122345
1037,1237,0.000118469
1038,1238,0.0001144
1039,1239,0.000110472
1040,1240,0.000106588
1041,1241,0.000102861
1042,1242,9.90287e-05
1043,1243,9.53921e-05
1044,1244,9.17748e-05
1045,1245,8.84289e-05
1046,1246,8.51493e-05
1047,1247,8.20954e-05
1048,1248,7.90581e-05
1049,1249,7.62874e-05
1050,1250,7.35841e-05
